result,table,_time,moisture
mean,0,2024-07-18 04:00:00+00:00,2250.0
mean,0,2024-07-18 06:00:00+00:00,2269.0
mean,0,2024-07-18 08:00:00+00:00,2259.0
mean,0,2024-07-18 10:00:00+00:00,2271.0
mean,0,2024-07-18 12:00:00+00:00,2277.0
mean,0,2024-07-18 14:00:00+00:00,2320.0
mean,0,2024-07-18 16:00:00+00:00,2323.0
mean,0,2024-07-18 18:00:00+00:00,2324.0
mean,0,2024-07-18 20:00:00+00:00,2343.0
mean,0,2024-07-18 22:00:00+00:00,2372.0
mean,0,2024-07-19 00:00:00+00:00,2347.0
mean,0,2024-07-19 02:00:00+00:00,2351.0
mean,0,2024-07-19 04:00:00+00:00,2357.0
mean,0,2024-07-19 06:00:00+00:00,2369.0
mean,0,2024-07-19 08:00:00+00:00,2381.0
mean,0,2024-07-19 10:00:00+00:00,2375.0
mean,0,2024-07-19 12:00:00+00:00,2389.0
mean,0,2024-07-19 14:00:00+00:00,2403.0
mean,0,2024-07-19 16:00:00+00:00,2417.0
mean,0,2024-07-19 18:00:00+00:00,2416.0
mean,0,2024-07-19 20:00:00+00:00,2434.0
mean,0,2024-07-19 22:00:00+00:00,2451.0
mean,0,2024-07-20 00:00:00+00:00,2438.0
mean,0,2024-07-20 02:00:00+00:00,2453.0
mean,0,2024-07-20 04:00:00+00:00,2447.0
mean,0,2024-07-20 06:00:00+00:00,2447.0
mean,0,2024-07-20 08:00:00+00:00,2461.0
mean,0,2024-07-20 10:00:00+00:00,2461.0
mean,0,2024-07-20 12:00:00+00:00,2473.0
mean,0,2024-07-20 14:00:00+00:00,2491.0
mean,0,2024-07-20 16:00:00+00:00,2494.0
mean,0,2024-07-20 18:00:00+00:00,2495.0
mean,0,2024-07-20 20:00:00+00:00,2497.0
mean,0,2024-07-20 22:00:00+00:00,2512.0
mean,0,2024-07-21 00:00:00+00:00,2507.0
mean,0,2024-07-21 02:00:00+00:00,2525.0
mean,0,2024-07-21 04:00:00+00:00,2518.0
mean,0,2024-07-21 06:00:00+00:00,2551.0
mean,0,2024-07-21 08:00:00+00:00,2535.0
mean,0,2024-07-21 10:00:00+00:00,2542.0
mean,0,2024-07-21 12:00:00+00:00,2559.0
mean,0,2024-07-21 14:00:00+00:00,2585.0
mean,0,2024-07-21 16:00:00+00:00,2559.0
mean,0,2024-07-21 18:00:00+00:00,2559.0
mean,0,2024-07-21 20:00:00+00:00,2559.0
mean,0,2024-07-21 22:00:00+00:00,2597.0
mean,0,2024-07-22 00:00:00+00:00,2601.0
mean,0,2024-07-22 02:00:00+00:00,2593.0
mean,0,2024-07-22 04:00:00+00:00,2517.0
mean,0,2024-07-22 06:00:00+00:00,2604.0
mean,0,2024-07-22 08:00:00+00:00,2117.0
mean,0,2024-07-22 10:00:00+00:00,2036.0
mean,0,2024-07-22 12:00:00+00:00,2030.0
mean,0,2024-07-22 14:00:00+00:00,2027.0
mean,0,2024-07-22 16:00:00+00:00,2021.0
mean,0,2024-07-22 18:00:00+00:00,2031.0
mean,0,2024-07-22 20:00:00+00:00,2032.0
mean,0,2024-07-22 22:00:00+00:00,2047.0
mean,0,2024-07-23 00:00:00+00:00,2055.0
mean,0,2024-07-23 02:00:00+00:00,2061.0
mean,0,2024-07-23 04:00:00+00:00,2068.0
mean,0,2024-07-23 06:00:00+00:00,2081.0
mean,0,2024-07-23 08:00:00+00:00,2067.0
mean,0,2024-07-23 10:00:00+00:00,2096.0
mean,0,2024-07-23 12:00:00+00:00,2113.0
mean,0,2024-07-23 14:00:00+00:00,2119.0
mean,0,2024-07-23 16:00:00+00:00,2128.0
mean,0,2024-07-23 18:00:00+00:00,2175.0
mean,0,2024-07-23 20:00:00+00:00,2147.0
mean,0,2024-07-23 22:00:00+00:00,2154.0
mean,0,2024-07-24 00:00:00+00:00,2160.0
mean,0,2024-07-24 02:00:00+00:00,2162.0
mean,0,2024-07-24 04:00:00+00:00,2163.0
mean,0,2024-07-24 06:00:00+00:00,2177.0
mean,0,2024-07-24 08:00:00+00:00,2192.0
mean,0,2024-07-24 10:00:00+00:00,2195.0
mean,0,2024-07-24 12:00:00+00:00,2210.0
mean,0,2024-07-24 14:00:00+00:00,2224.0
mean,0,2024-07-24 16:00:00+00:00,2234.0
mean,0,2024-07-24 18:00:00+00:00,2253.0
mean,0,2024-07-24 20:00:00+00:00,2259.0
mean,0,2024-07-24 22:00:00+00:00,2273.0
mean,0,2024-07-25 00:00:00+00:00,2297.0
mean,0,2024-07-25 02:00:00+00:00,2289.0
mean,0,2024-07-25 04:00:00+00:00,2287.0
mean,0,2024-07-25 06:00:00+00:00,2295.0
mean,0,2024-07-25 08:00:00+00:00,2311.0
mean,0,2024-07-25 10:00:00+00:00,2309.0
mean,0,2024-07-25 12:00:00+00:00,2330.0
mean,0,2024-07-25 14:00:00+00:00,2329.0
mean,0,2024-07-25 16:00:00+00:00,2349.0
mean,0,2024-07-25 18:00:00+00:00,2358.0
mean,0,2024-07-25 20:00:00+00:00,2368.0
mean,0,2024-07-25 22:00:00+00:00,2384.0
mean,0,2024-07-26 00:00:00+00:00,2416.0
mean,0,2024-07-26 02:00:00+00:00,2389.0
mean,0,2024-07-26 04:00:00+00:00,2397.0
mean,0,2024-07-26 06:00:00+00:00,2459.0
mean,0,2024-07-26 08:00:00+00:00,2416.0
mean,0,2024-07-26 10:00:00+00:00,2448.0
mean,0,2024-07-26 12:00:00+00:00,2432.0
mean,0,2024-07-26 14:00:00+00:00,2451.0
mean,0,2024-07-26 16:00:00+00:00,2457.0
mean,0,2024-07-26 18:00:00+00:00,2476.0
mean,0,2024-07-26 20:00:00+00:00,2475.0
mean,0,2024-07-26 22:00:00+00:00,2480.0
mean,0,2024-07-27 00:00:00+00:00,2501.0
mean,0,2024-07-27 02:00:00+00:00,2490.0
mean,0,2024-07-27 04:00:00+00:00,2501.0
mean,0,2024-07-27 06:00:00+00:00,2502.0
mean,0,2024-07-27 08:00:00+00:00,2497.0
mean,0,2024-07-27 10:00:00+00:00,2510.0
mean,0,2024-07-27 12:00:00+00:00,2519.0
mean,0,2024-07-27 14:00:00+00:00,2528.0
mean,0,2024-07-27 16:00:00+00:00,2527.0
mean,0,2024-07-27 18:00:00+00:00,2555.0
mean,0,2024-07-27 20:00:00+00:00,2543.0
mean,0,2024-07-27 22:00:00+00:00,2548.0
mean,0,2024-07-28 00:00:00+00:00,2553.0
mean,0,2024-07-28 02:00:00+00:00,2559.0
mean,0,2024-07-28 04:00:00+00:00,2559.0
mean,0,2024-07-28 06:00:00+00:00,2559.0
mean,0,2024-07-28 08:00:00+00:00,2559.0
mean,0,2024-07-28 10:00:00+00:00,2559.0
mean,0,2024-07-28 12:00:00+00:00,2620.0
mean,0,2024-07-28 14:00:00+00:00,2585.0
mean,0,2024-07-28 16:00:00+00:00,2594.0
mean,0,2024-07-28 18:00:00+00:00,2591.0
mean,0,2024-07-28 20:00:00+00:00,2599.0
mean,0,2024-07-28 22:00:00+00:00,2608.0
mean,0,2024-07-29 00:00:00+00:00,2608.0
mean,0,2024-07-29 02:00:00+00:00,2609.0
mean,0,2024-07-29 04:00:00+00:00,2610.0
mean,0,2024-07-29 06:00:00+00:00,2617.0
mean,0,2024-07-29 08:00:00+00:00,2023.0
mean,0,2024-07-29 10:00:00+00:00,1997.0
mean,0,2024-07-29 12:00:00+00:00,1984.0
mean,0,2024-07-29 14:00:00+00:00,1984.0
mean,0,2024-07-29 16:00:00+00:00,1975.0
mean,0,2024-07-29 18:00:00+00:00,1978.0
mean,0,2024-07-29 20:00:00+00:00,2003.0
mean,0,2024-07-29 22:00:00+00:00,1969.0
mean,0,2024-07-30 00:00:00+00:00,1971.0
mean,0,2024-07-30 02:00:00+00:00,1981.0
mean,0,2024-07-30 04:00:00+00:00,1994.0
mean,0,2024-07-30 06:00:00+00:00,2012.0
mean,0,2024-07-30 08:00:00+00:00,1994.0
mean,0,2024-07-30 10:00:00+00:00,2006.0
mean,0,2024-07-30 12:00:00+00:00,2015.0
mean,0,2024-07-30 14:00:00+00:00,2018.0
mean,0,2024-07-30 16:00:00+00:00,2031.0
mean,0,2024-07-30 18:00:00+00:00,2039.0
mean,0,2024-07-30 20:00:00+00:00,2063.0
mean,0,2024-07-30 22:00:00+00:00,2071.0
mean,0,2024-07-31 00:00:00+00:00,2071.0
mean,0,2024-07-31 02:00:00+00:00,2079.0
mean,0,2024-07-31 04:00:00+00:00,2115.0
mean,0,2024-07-31 06:00:00+00:00,2091.0
mean,0,2024-07-31 08:00:00+00:00,2112.0
mean,0,2024-07-31 10:00:00+00:00,2108.0
mean,0,2024-07-31 12:00:00+00:00,2238.0
mean,0,2024-07-31 14:00:00+00:00,2160.0
mean,0,2024-07-31 16:00:00+00:00,2130.0
mean,0,2024-07-31 18:00:00+00:00,2141.0
mean,0,2024-07-31 20:00:00+00:00,2151.0
mean,0,2024-07-31 22:00:00+00:00,2174.0
mean,0,2024-08-01 00:00:00+00:00,2151.0
mean,0,2024-08-01 02:00:00+00:00,2192.0
mean,0,2024-08-01 04:00:00+00:00,2176.0
mean,0,2024-08-01 06:00:00+00:00,2179.0
mean,0,2024-08-01 08:00:00+00:00,2181.0
mean,0,2024-08-01 10:00:00+00:00,2198.0
mean,0,2024-08-01 12:00:00+00:00,2196.0
mean,0,2024-08-01 14:00:00+00:00,2347.0
mean,0,2024-08-01 16:00:00+00:00,2326.0
mean,0,2024-08-01 18:00:00+00:00,2331.0
mean,0,2024-08-01 20:00:00+00:00,2327.0
mean,0,2024-08-01 22:00:00+00:00,2438.0
mean,0,2024-08-02 00:00:00+00:00,2453.0
mean,0,2024-08-02 02:00:00+00:00,2365.0
mean,0,2024-08-02 04:00:00+00:00,2353.0
mean,0,2024-08-02 06:00:00+00:00,2359.0
mean,0,2024-08-02 08:00:00+00:00,2400.0
mean,0,2024-08-02 10:00:00+00:00,2356.0
mean,0,2024-08-02 12:00:00+00:00,2358.0
mean,0,2024-08-02 14:00:00+00:00,2368.0
mean,0,2024-08-02 16:00:00+00:00,2355.0
mean,0,2024-08-02 18:00:00+00:00,2397.0
mean,0,2024-08-02 20:00:00+00:00,2404.0
mean,0,2024-08-02 22:00:00+00:00,2437.0
mean,0,2024-08-03 00:00:00+00:00,2419.0
mean,0,2024-08-03 02:00:00+00:00,2422.0
mean,0,2024-08-03 04:00:00+00:00,2439.0
mean,0,2024-08-03 06:00:00+00:00,2416.0
mean,0,2024-08-03 08:00:00+00:00,2434.0
mean,0,2024-08-03 10:00:00+00:00,2446.0
mean,0,2024-08-03 12:00:00+00:00,2475.0
mean,0,2024-08-03 14:00:00+00:00,2477.0
mean,0,2024-08-03 16:00:00+00:00,2471.0
mean,0,2024-08-03 18:00:00+00:00,2482.0
mean,0,2024-08-03 20:00:00+00:00,2495.0
mean,0,2024-08-03 22:00:00+00:00,2493.0
mean,0,2024-08-04 00:00:00+00:00,2583.0
mean,0,2024-08-04 02:00:00+00:00,2512.0
mean,0,2024-08-04 04:00:00+00:00,2512.0
mean,0,2024-08-04 06:00:00+00:00,2535.0
mean,0,2024-08-04 08:00:00+00:00,2521.0
mean,0,2024-08-04 10:00:00+00:00,2581.0
mean,0,2024-08-04 12:00:00+00:00,2586.0
mean,0,2024-08-04 14:00:00+00:00,2542.0
mean,0,2024-08-04 16:00:00+00:00,2549.0
mean,0,2024-08-04 18:00:00+00:00,2557.0
mean,0,2024-08-04 20:00:00+00:00,2559.0
mean,0,2024-08-04 22:00:00+00:00,2578.0
mean,0,2024-08-05 00:00:00+00:00,2559.0
mean,0,2024-08-05 02:00:00+00:00,2559.0
mean,0,2024-08-05 04:00:00+00:00,2582.0
mean,0,2024-08-05 06:00:00+00:00,2601.0
mean,0,2024-08-05 08:00:00+00:00,2593.0
mean,0,2024-08-05 10:00:00+00:00,2880.0
mean,0,2024-08-05 12:00:00+00:00,2559.0
mean,0,2024-08-05 14:00:00+00:00,2585.0
mean,0,2024-08-05 16:00:00+00:00,2589.0
mean,0,2024-08-05 18:00:00+00:00,2622.0
mean,0,2024-08-05 20:00:00+00:00,2607.0
mean,0,2024-08-05 22:00:00+00:00,2609.0
mean,0,2024-08-06 00:00:00+00:00,2620.0
mean,0,2024-08-06 02:00:00+00:00,2610.0
mean,0,2024-08-06 04:00:00+00:00,2663.0
mean,0,2024-08-06 06:00:00+00:00,2627.0
mean,0,2024-08-06 08:00:00+00:00,2632.0
mean,0,2024-08-06 10:00:00+00:00,2150.0
mean,0,2024-08-06 12:00:00+00:00,2070.0
mean,0,2024-08-06 14:00:00+00:00,2028.0
mean,0,2024-08-06 16:00:00+00:00,2024.0
mean,0,2024-08-06 18:00:00+00:00,2018.0
mean,0,2024-08-06 20:00:00+00:00,2046.0
mean,0,2024-08-06 22:00:00+00:00,2047.0
mean,0,2024-08-07 00:00:00+00:00,2064.0
mean,0,2024-08-07 02:00:00+00:00,2099.0
mean,0,2024-08-07 04:00:00+00:00,2073.0
mean,0,2024-08-07 06:00:00+00:00,2074.0
mean,0,2024-08-07 08:00:00+00:00,2093.0
mean,0,2024-08-07 10:00:00+00:00,2095.0
mean,0,2024-08-07 12:00:00+00:00,2112.0
mean,0,2024-08-07 14:00:00+00:00,2128.0
mean,0,2024-08-07 16:00:00+00:00,2133.0
mean,0,2024-08-07 18:00:00+00:00,2137.0
mean,0,2024-08-07 20:00:00+00:00,2153.0
mean,0,2024-08-07 22:00:00+00:00,2165.0
mean,0,2024-08-08 00:00:00+00:00,2159.0
mean,0,2024-08-08 02:00:00+00:00,2193.0
mean,0,2024-08-08 04:00:00+00:00,2181.0
mean,0,2024-08-08 06:00:00+00:00,2177.0
mean,0,2024-08-08 08:00:00+00:00,2221.0
mean,0,2024-08-08 10:00:00+00:00,2190.0
mean,0,2024-08-08 12:00:00+00:00,2210.0
mean,0,2024-08-08 14:00:00+00:00,2225.0
mean,0,2024-08-08 16:00:00+00:00,2225.0
mean,0,2024-08-08 18:00:00+00:00,2257.0
mean,0,2024-08-08 20:00:00+00:00,2290.0
mean,0,2024-08-08 22:00:00+00:00,2289.0
mean,0,2024-08-09 00:00:00+00:00,2304.0
mean,0,2024-08-09 02:00:00+00:00,2305.0
mean,0,2024-08-09 04:00:00+00:00,2327.0
mean,0,2024-08-09 06:00:00+00:00,2351.0
mean,0,2024-08-09 08:00:00+00:00,2352.0
mean,0,2024-08-09 10:00:00+00:00,2357.0
mean,0,2024-08-09 12:00:00+00:00,2375.0
mean,0,2024-08-09 14:00:00+00:00,2397.0
mean,0,2024-08-09 16:00:00+00:00,2390.0
mean,0,2024-08-09 18:00:00+00:00,2426.0
mean,0,2024-08-09 20:00:00+00:00,2435.0
mean,0,2024-08-09 22:00:00+00:00,2459.0
mean,0,2024-08-10 00:00:00+00:00,2525.0
mean,0,2024-08-10 02:00:00+00:00,2530.0
mean,0,2024-08-10 04:00:00+00:00,2494.0
mean,0,2024-08-10 06:00:00+00:00,2525.0
mean,0,2024-08-10 08:00:00+00:00,2503.0
mean,0,2024-08-10 10:00:00+00:00,2509.0
mean,0,2024-08-10 12:00:00+00:00,2513.0
mean,0,2024-08-10 14:00:00+00:00,2525.0
mean,0,2024-08-10 16:00:00+00:00,2559.0
mean,0,2024-08-10 18:00:00+00:00,2584.0
mean,0,2024-08-10 20:00:00+00:00,2559.0
mean,0,2024-08-10 22:00:00+00:00,2583.0
mean,0,2024-08-11 00:00:00+00:00,2559.0
mean,0,2024-08-11 02:00:00+00:00,2610.0
mean,0,2024-08-11 04:00:00+00:00,2653.0
mean,0,2024-08-11 06:00:00+00:00,2609.0
mean,0,2024-08-11 08:00:00+00:00,2624.0
mean,0,2024-08-11 10:00:00+00:00,2620.0
mean,0,2024-08-11 12:00:00+00:00,2623.0
mean,0,2024-08-11 14:00:00+00:00,2640.0
mean,0,2024-08-11 16:00:00+00:00,2633.0
mean,0,2024-08-11 18:00:00+00:00,2673.0
mean,0,2024-08-11 20:00:00+00:00,2655.0
mean,0,2024-08-11 22:00:00+00:00,2677.0
mean,0,2024-08-12 00:00:00+00:00,2681.0
mean,0,2024-08-12 02:00:00+00:00,2682.0
mean,0,2024-08-12 04:00:00+00:00,2692.0
mean,0,2024-08-12 06:00:00+00:00,2697.0
mean,0,2024-08-12 08:00:00+00:00,2807.0
mean,0,2024-08-12 10:00:00+00:00,2789.0
mean,0,2024-08-12 12:00:00+00:00,2083.0
mean,0,2024-08-12 14:00:00+00:00,2133.0
mean,0,2024-08-12 16:00:00+00:00,2066.0
mean,0,2024-08-12 18:00:00+00:00,2166.0
mean,0,2024-08-12 20:00:00+00:00,2158.0
mean,0,2024-08-12 22:00:00+00:00,2039.0
mean,0,2024-08-13 00:00:00+00:00,2063.0
mean,0,2024-08-13 02:00:00+00:00,2061.0
mean,0,2024-08-13 04:00:00+00:00,2078.0
mean,0,2024-08-13 06:00:00+00:00,2175.0
mean,0,2024-08-13 08:00:00+00:00,2099.0
mean,0,2024-08-13 10:00:00+00:00,2112.0
mean,0,2024-08-13 12:00:00+00:00,2096.0
mean,0,2024-08-13 14:00:00+00:00,2109.0
mean,0,2024-08-13 16:00:00+00:00,2086.0
mean,0,2024-08-13 18:00:00+00:00,2096.0
mean,0,2024-08-13 20:00:00+00:00,2119.0
mean,0,2024-08-13 22:00:00+00:00,2118.0
mean,0,2024-08-14 00:00:00+00:00,2169.0
mean,0,2024-08-14 02:00:00+00:00,2163.0
mean,0,2024-08-14 04:00:00+00:00,2135.0
mean,0,2024-08-14 06:00:00+00:00,2236.0
mean,0,2024-08-14 08:00:00+00:00,2161.0
mean,0,2024-08-14 10:00:00+00:00,2146.0
mean,0,2024-08-14 12:00:00+00:00,2158.0
mean,0,2024-08-14 14:00:00+00:00,2189.0
mean,0,2024-08-14 16:00:00+00:00,2173.0
mean,0,2024-08-14 18:00:00+00:00,2186.0
mean,0,2024-08-14 20:00:00+00:00,2192.0
mean,0,2024-08-14 22:00:00+00:00,2194.0
mean,0,2024-08-15 00:00:00+00:00,2251.0
mean,0,2024-08-15 02:00:00+00:00,2203.0
mean,0,2024-08-15 04:00:00+00:00,2260.0
mean,0,2024-08-15 06:00:00+00:00,2213.0
mean,0,2024-08-15 08:00:00+00:00,2218.0
mean,0,2024-08-15 10:00:00+00:00,2226.0
mean,0,2024-08-15 12:00:00+00:00,2217.0
mean,0,2024-08-15 14:00:00+00:00,2288.0
mean,0,2024-08-15 16:00:00+00:00,2303.0
mean,0,2024-08-15 18:00:00+00:00,2292.0
mean,0,2024-08-15 20:00:00+00:00,2285.0
mean,0,2024-08-15 22:00:00+00:00,2259.0
mean,0,2024-08-16 00:00:00+00:00,2278.0
mean,0,2024-08-16 02:00:00+00:00,2287.0
mean,0,2024-08-16 04:00:00+00:00,2283.0
mean,0,2024-08-16 06:00:00+00:00,2271.0
